id,name,lon,lat,jobs
E01013393,York 016A,-1.11282,53.96038,400
E01013394,York 016B,-1.11953,53.95873,200
E01013395,York 016C,-1.11003,53.95504,75
E01013396,York 016D,-1.11648,53.95303,350
E01013397,York 017C,-1.10736,53.95105,125
E01013398,York 015B,-1.04268,53.95604,75
E01013399,York 015C,-1.05601,53.9575,50
E01013400,York 015D,-1.06114,53.95523,225
E01013401,York 015E,-1.04915,53.95696,150
E01013402,York 014B,-1.03854,53.9513,500
E01013403,York 015F,-1.05241,53.95318,100
E01013404,York 004A,-1.0731,53.98413,600
E01013405,York 005A,-1.06399,53.98326,50
E01013406,York 005B,-1.06307,53.9801,1250
E01013407,York 004B,-1.07059,53.99712,600
E01013408,York 004C,-1.05526,54.00185,50
E01013409,York 005C,-1.04172,53.99186,5000
E01013410,York 004D,-1.07335,53.99241,125
E01013411,York 005D,-1.05936,53.98846,500
E01013412,York 021C,-1.09602,53.93905,900
E01013413,York 017D,-1.0872,53.94813,225
E01013414,York 021D,-1.0866,53.93931,200
E01013416,York 013E,-1.09126,53.9543,1250
E01013417,York 017E,-1.09696,53.95145,800
E01013418,York 019F,-1.08242,53.95066,500
E01013419,York 014C,-1.01731,53.96761,800
E01013420,York 014D,-1.02348,53.96059,1000
E01013421,York 011A,-1.16535,53.94268,1250
E01013422,York 011B,-1.13888,53.97296,6000
E01013423,York 024D,-1.13882,53.92027,75
E01013424,York 024E,-1.15393,53.9137,125
E01013425,York 024F,-1.13831,53.90559,300
E01013426,York 011C,-1.18306,53.98306,1500
E01013427,York 011D,-1.14324,53.98551,175
E01013428,York 006A,-1.09763,53.97738,500
E01013429,York 006B,-1.10471,53.9946,400
E01013430,York 006C,-1.1241,54.01114,350
E01013431,York 006D,-1.08807,53.98643,7000
E01013432,York 007C,-1.1241,53.98608,225
E01013433,York 007D,-1.10847,53.98313,125
E01013434,York 007E,-1.11207,53.97258,1500
E01013435,York 006E,-1.10395,53.97804,50
E01013436,York 001A,-1.0318,54.01848,300
E01013437,York 008G,-0.99777,54.00564,800
E01013438,York 001B,-1.04543,54.04588,350
E01013439,York 001C,-1.01144,54.03853,225
E01013440,York 001D,-1.04629,54.03178,125
E01013441,York 016E,-1.12269,53.95245,700
E01013442,York 018A,-1.13781,53.9516,125
E01013443,York 018B,-1.12266,53.94573,50
E01013444,York 018C,-1.14224,53.95326,75
E01013445,York 016F,-1.12721,53.95326,350
E01013446,York 018D,-1.13757,53.94635,75
E01013447,York 018E,-1.12923,53.94736,250
E01013448,York 018F,-1.12973,53.94152,15
E01013449,York 022F,-1.13526,53.94137,125
E01013450,York 023C,-1.039,53.89852,1250
E01013451,York 020C,-0.95784,53.91741,1250
E01013452,York 020D,-0.95875,53.89458,200
E01013453,Derby 013A,-1.49698,52.92017,1000
E01013454,Derby 013B,-1.49545,52.91591,100
E01013455,Derby 017A,-1.50359,52.91606,1000
E01013456,Derby 013C,-1.48721,52.9172,800
E01013457,Derby 013D,-1.49132,52.91291,300
E01013458,Derby 017B,-1.49712,52.90792,250
E01013459,Derby 020A,-1.49267,52.90681,100
E01013460,Derby 013E,-1.48794,52.91952,400
E01013461,Derby 001A,-1.48197,52.95162,300
E01013462,Derby 001B,-1.48963,52.95693,200
E01013463,Derby 001C,-1.48127,52.96156,75
E01013464,Derby 001D,-1.49358,52.95176,175
E01013465,Derby 002A,-1.50204,52.95221,350
E01013466,Derby 002B,-1.50188,52.94659,100
E01013467,Derby 002C,-1.4898,52.94757,40
E01013468,Derby 002D,-1.50762,52.934,2250
E01013469,Derby 002E,-1.49145,52.94235,500
E01013470,Derby 024A,-1.41841,52.8988,1500
E01013471,Derby 025A,-1.44143,52.90052,250
E01013472,Derby 026A,-1.44753,52.89672,2500
E01013473,Derby 025B,-1.43219,52.89712,500
E01013474,Derby 024B,-1.41784,52.8925,75
E01013475,Derby 025C,-1.43668,52.89493,350
E01013476,Derby 024C,-1.40969,52.89367,25
E01013477,Derby 025D,-1.43205,52.90039,600
E01013480,Derby 016A,-1.47832,52.91604,2000
E01013481,Derby 018A,-1.47205,52.91049,225
E01013483,Derby 016B,-1.48192,52.91198,400
E01013484,Derby 018C,-1.4768,52.90773,600
E01013485,Derby 016C,-1.48151,52.91014,125
E01013486,Derby 018D,-1.46795,52.90672,450
E01013487,Derby 018E,-1.47153,52.90402,1500
E01013488,Derby 022A,-1.4972,52.8959,50
E01013489,Derby 022B,-1.5044,52.89816,100
E01013490,Derby 022C,-1.51307,52.89651,400
E01013491,Derby 022D,-1.4977,52.90176,75
E01013492,Derby 027A,-1.50509,52.89141,300
E01013493,Derby 027B,-1.49375,52.88986,75
E01013494,Derby 027C,-1.51099,52.88835,45
E01013495,Derby 027D,-1.49815,52.88598,75
E01013496,Derby 028A,-1.4158,52.88677,35
E01013497,Derby 026B,-1.45208,52.88724,175
E01013498,Derby 028B,-1.42432,52.88449,50
E01013499,Derby 028C,-1.43759,52.88444,350
E01013500,Derby 028D,-1.42822,52.88654,100
E01013501,Derby 028E,-1.42697,52.8919,225
E01013502,Derby 025E,-1.43374,52.89146,150
E01013503,Derby 025F,-1.44047,52.88973,300
E01013504,Derby 026C,-1.44644,52.88831,250
E01013505,Derby 006A,-1.4369,52.93244,45
E01013506,Derby 006B,-1.42913,52.93018,350
E01013507,Derby 012A,-1.43691,52.92544,600
E01013508,Derby 012B,-1.42231,52.92835,50
E01013509,Derby 012C,-1.44058,52.92133,400
E01013510,Derby 012D,-1.42327,52.92427,50
E01013511,Derby 012E,-1.42717,52.92166,250
E01013512,Derby 012F,-1.4328,52.91649,3500
E01013513,Derby 006C,-1.43258,52.93525,125
E01013514,Derby 031A,-1.43425,52.86963,150
E01013515,Derby 031B,-1.43555,52.8652,600
E01013517,Derby 030B,-1.45444,52.88265,75
E01013518,Derby 030C,-1.44441,52.88079,175
E01013519,Derby 031C,-1.42338,52.87593,75
E01013520,Derby 031D,-1.43484,52.87696,75
E01013521,Derby 030D,-1.44988,52.87657,50
E01013522,Derby 008A,-1.49928,52.9286,600
E01013523,Derby 008B,-1.47553,52.92779,4000
E01013524,Derby 008C,-1.48661,52.92703,1750
E01013525,Derby 008D,-1.474,52.93494,1500
E01013526,Derby 005A,-1.47491,52.94561,1250
E01013527,Derby 005B,-1.48648,52.94143,200
E01013528,Derby 005C,-1.4847,52.93214,350
E01013529,Derby 005D,-1.49188,52.93236,1000
E01013530,Derby 004A,-1.45721,52.94535,4000
E01013531,Derby 004B,-1.45711,52.94092,125
E01013532,Derby 004C,-1.44908,52.93933,350
E01013533,Derby 007A,-1.4493,52.93398,100
E01013534,Derby 006D,-1.44154,52.93596,100
E01013535,Derby 007B,-1.45416,52.9304,100
E01013536,Derby 007C,-1.46182,52.93197,1750
E01013537,Derby 007D,-1.44699,52.93064,175
E01013538,Derby 007E,-1.45262,52.92394,1750
E01013539,Derby 021A,-1.51969,52.89286,225
E01013540,Derby 019A,-1.53534,52.898,175
E01013541,Derby 021B,-1.53505,52.89304,700
E01013542,Derby 017C,-1.5118,52.9145,14000
E01013543,Derby 021C,-1.51949,52.91033,350
E01013544,Derby 021D,-1.52493,52.90099,400
E01013545,Derby 021E,-1.51236,52.90383,250
E01013546,Derby 017D,-1.50455,52.90438,250
E01013547,Derby 011A,-1.50033,52.92666,300
E01013548,Derby 009A,-1.51042,52.92721,350
E01013549,Derby 009B,-1.5325,52.92481,125
E01013550,Derby 011B,-1.50695,52.924,75
E01013551,Derby 011C,-1.49927,52.92402,225
E01013552,Derby 009C,-1.51866,52.92828,150
E01013553,Derby 009D,-1.52494,52.93076,175
E01013554,Derby 011D,-1.48984,52.92401,2250
E01013555,Derby 009E,-1.51527,52.92339,125
E01013556,Derby 015A,-1.5521,52.91386,125
E01013557,Derby 015B,-1.53926,52.91373,225
E01013558,Derby 015C,-1.52494,52.91646,350
E01013559,Derby 015D,-1.54499,52.9127,40
E01013560,Derby 019B,-1.5376,52.90493,150
E01013561,Derby 019C,-1.53962,52.90851,250
E01013562,Derby 019D,-1.546,52.90475,700
E01013563,Derby 019E,-1.55078,52.90688,50
E01013564,Derby 015E,-1.54223,52.91929,300
E01013565,Derby 016D,-1.48796,52.90708,125
E01013566,Derby 016E,-1.48184,52.90667,300
E01013567,Derby 020B,-1.47947,52.90445,150
E01013568,Derby 020C,-1.48822,52.90261,200
E01013569,Derby 020D,-1.47474,52.89963,200
E01013570,Derby 023A,-1.4859,52.9008,150
E01013571,Derby 023B,-1.48046,52.89721,500
E01013572,Derby 023C,-1.49067,52.89654,150
E01013573,Derby 023D,-1.48709,52.89446,250
E01013574,Derby 003A,-1.4404,52.94777,150
E01013575,Derby 003B,-1.44732,52.94546,30
E01013576,Derby 003C,-1.42089,52.94428,250
E01013577,Derby 003D,-1.42928,52.94702,75
E01013578,Derby 003E,-1.41809,52.94889,200
E01013579,Derby 003F,-1.43456,52.94404,100
E01013580,Derby 003G,-1.42546,52.93908,125
E01013581,Derby 004D,-1.44075,52.94057,50
E01013582,Derby 006E,-1.43277,52.93975,200
E01013583,Derby 026D,-1.46001,52.88962,4000
E01013584,Derby 029A,-1.4715,52.88814,4500
E01013585,Derby 029B,-1.48813,52.88571,1250
E01013586,Derby 029C,-1.49679,52.88039,100
E01013587,Derby 029D,-1.48533,52.88153,100
E01013588,Derby 029E,-1.47986,52.87753,800
E01013589,Derby 029F,-1.4896,52.87189,100
E01013590,Derby 026E,-1.46704,52.89922,600
E01013591,Derby 026F,-1.46076,52.89901,350
E01013592,Derby 010A,-1.40096,52.922,300
E01013593,Derby 014A,-1.39475,52.91919,150
E01013594,Derby 010B,-1.40273,52.9275,45
E01013595,Derby 014B,-1.41876,52.91155,4000
E01013596,Derby 010C,-1.41125,52.9256,400
E01013597,Derby 014C,-1.40258,52.91683,30
E01013598,Derby 014D,-1.39425,52.9139,200
E01013599,Derby 010D,-1.39007,52.92639,50
E01013810,Nottingham 018A,-1.17715,52.9663,125
E01013811,Nottingham 018B,-1.17284,52.96645,1000
E01013812,Nottingham 018C,-1.1728,52.96342,250
E01013813,Nottingham 022A,-1.15431,52.95958,450
E01013814,Nottingham 022B,-1.1666,52.96104,450
E01013815,Nottingham 022C,-1.16021,52.96399,1000
E01013816,Nottingham 022D,-1.15867,52.95848,6000
E01013817,Nottingham 011A,-1.21244,52.97946,350
E01013818,Nottingham 011B,-1.21998,52.97963,75
E01013819,Nottingham 013A,-1.19667,52.97903,75
E01013820,Nottingham 013B,-1.20252,52.97766,175
E01013821,Nottingham 013C,-1.20987,52.9764,50
E01013822,Nottingham 011C,-1.21836,52.97615,125
E01013823,Nottingham 013D,-1.19752,52.97398,100
E01013824,Nottingham 013E,-1.20556,52.97442,50
E01013825,Nottingham 011D,-1.20127,52.98385,300
E01013826,Nottingham 011E,-1.21049,52.98338,125
E01013827,Nottingham 008A,-1.1665,52.98717,125
E01013828,Nottingham 008B,-1.17482,52.98366,400
E01013829,Nottingham 009A,-1.18736,52.98786,400
E01013830,Nottingham 009B,-1.19142,52.98261,450
E01013831,Nottingham 009C,-1.19728,52.98776,250
E01013832,Nottingham 009D,-1.18184,52.98027,800
E01013833,Nottingham 009E,-1.18112,52.97573,900
E01013834,Nottingham 008C,-1.18282,52.99328,300
E01013835,Nottingham 008D,-1.17533,52.99122,175
E01013836,Nottingham 008E,-1.18054,52.98769,800
E01013837,Nottingham 012A,-1.1619,52.9828,350
E01013838,Nottingham 012B,-1.16904,52.9822,300
E01013839,Nottingham 012C,-1.17084,52.97672,1000
E01013840,Nottingham 012D,-1.16237,52.97765,800
E01013841,Nottingham 012E,-1.16543,52.97426,1250
E01013842,Nottingham 018D,-1.17034,52.9713,700
E01013843,Nottingham 017A,-1.15746,52.97133,3000
E01013844,Nottingham 017B,-1.16266,52.97176,250
E01013845,Nottingham 017C,-1.16583,52.97038,175
E01013846,Nottingham 018E,-1.16892,52.96751,350
E01013847,Nottingham 017D,-1.16267,52.96764,500
E01013849,Nottingham 038A,-1.16346,53.00487,50
E01013850,Nottingham 038B,-1.15886,53.00343,125
E01013851,Nottingham 038C,-1.16697,53.00792,175
E01013852,Nottingham 038D,-1.1548,53.00606,75
E01013853,Nottingham 006A,-1.15638,52.99731,300
E01013854,Nottingham 006B,-1.16518,52.99938,30
E01013855,Nottingham 006C,-1.17496,52.99667,35
E01013856,Nottingham 006D,-1.15998,52.9948,75
E01013858,Nottingham 025A,-1.23454,52.96493,450
E01013859,Nottingham 020A,-1.20435,52.96232,50
E01013860,Nottingham 025B,-1.22705,52.96,2000
E01013861,Nottingham 020B,-1.21441,52.96422,1750
E01013862,Nottingham 025C,-1.24131,52.95746,100
E01013863,Nottingham 025D,-1.23834,52.95438,75
E01013864,Nottingham 014A,-1.23609,52.977,3000
E01013865,Nottingham 014B,-1.22836,52.97572,125
E01013866,Nottingham 014C,-1.22977,52.97139,150
E01013867,Nottingham 014D,-1.21836,52.97038,1000
E01013868,Nottingham 020C,-1.2269,52.96569,250
E01013870,Nottingham 040A,-1.16117,52.93799,16000
E01013871,Nottingham 040B,-1.14852,52.94365,7000
E01013872,Nottingham 040C,-1.15098,52.93926,75
E01013873,Nottingham 040D,-1.14546,52.93989,250
E01013874,Nottingham 039A,-1.14062,52.9363,1500
E01013875,Nottingham 005A,-1.21465,52.993,35
E01013876,Nottingham 005B,-1.20247,52.99173,800
E01013877,Nottingham 005C,-1.20194,52.9985,450
E01013878,Nottingham 005D,-1.20912,52.99689,125
E01013879,Nottingham 002A,-1.18798,53.01365,800
E01013880,Nottingham 002B,-1.20792,53.01076,2500
E01013881,Nottingham 002C,-1.1936,53.01262,175
E01013882,Nottingham 002D,-1.1954,53.00576,300
E01013883,Nottingham 005E,-1.21724,53.00676,800
E01013884,Nottingham 005F,-1.21311,52.99875,75
E01013885,Nottingham 002E,-1.19874,53.00301,2250
E01013886,Nottingham 004A,-1.18326,53.00487,50
E01013887,Nottingham 001A,-1.17099,53.0098,50
E01013888,Nottingham 004B,-1.19274,52.99957,225
E01013889,Nottingham 004C,-1.18145,52.99932,500
E01013890,Nottingham 004D,-1.18737,52.99986,20
E01013891,Nottingham 004E,-1.18986,52.99451,1250
E01013892,Nottingham 001B,-1.18057,53.0123,75
E01013893,Nottingham 001C,-1.17365,53.00235,1000
E01013894,Nottingham 001D,-1.17808,53.00809,250
E01013895,Nottingham 034A,-1.16313,52.91368,75
E01013896,Nottingham 034B,-1.17127,52.91546,150
E01013897,Nottingham 035A,-1.17947,52.90753,125
E01013898,Nottingham 035B,-1.18481,52.91056,200
E01013899,Nottingham 035C,-1.17202,52.9089,20
E01013900,Nottingham 035D,-1.16697,52.90459,300
E01013901,Nottingham 034C,-1.15901,52.93099,300
E01013902,Nottingham 034D,-1.16224,52.92258,225
E01013903,Nottingham 035E,-1.17619,52.91813,100
E01013904,Nottingham 037A,-1.18427,52.89946,20
E01013905,Nottingham 036A,-1.18828,52.90121,100
E01013906,Nottingham 037B,-1.17347,52.90074,150
E01013907,Nottingham 035F,-1.17952,52.90361,800
E01013908,Nottingham 036B,-1.18865,52.89488,125
E01013909,Nottingham 036C,-1.20322,52.90303,75
E01013910,Nottingham 037C,-1.17601,52.89772,125
E01013911,Nottingham 037D,-1.17845,52.89372,75
E01013912,Nottingham 036D,-1.19715,52.90742,250
E01013913,Nottingham 024A,-1.11192,52.96273,125
E01013914,Nottingham 024B,-1.10714,52.96201,100
E01013915,Nottingham 024C,-1.09827,52.95441,100
E01013916,Nottingham 024D,-1.11836,52.9601,20
E01013917,Nottingham 024E,-1.11468,52.95449,900
E01013918,Nottingham 029A,-1.12392,52.95439,225
E01013919,Nottingham 029B,-1.12729,52.95187,125
E01013920,Nottingham 029C,-1.10463,52.94777,4000
E01013921,Nottingham 029D,-1.12298,52.95033,150
E01013928,Nottingham 031G,-1.177,52.93106,17000
E01013929,Nottingham 020D,-1.20778,52.97023,1250
E01013930,Nottingham 019A,-1.1804,52.9689,700
E01013931,Nottingham 019B,-1.19176,52.96756,700
E01013932,Nottingham 019C,-1.19192,52.96291,600
E01013933,Nottingham 019D,-1.18894,52.95832,450
E01013934,Nottingham 019E,-1.18716,52.97238,450
E01013935,Nottingham 010A,-1.12985,52.98232,2500
E01013936,Nottingham 016A,-1.12848,52.97705,300
E01013937,Nottingham 015A,-1.14012,52.97509,225
E01013938,Nottingham 015B,-1.14668,52.97326,350
E01013939,Nottingham 016B,-1.12019,52.9667,175
E01013940,Nottingham 016C,-1.12734,52.97302,30
E01013941,Nottingham 015C,-1.14938,52.96837,350
E01013942,Nottingham 016D,-1.1269,52.96765,125
E01013943,Nottingham 015D,-1.13681,52.96808,500
E01013944,Nottingham 026A,-1.18029,52.96314,500
E01013945,Nottingham 026B,-1.17469,52.9608,1000
E01013947,Nottingham 026D,-1.17716,52.95848,175
E01013948,Nottingham 026E,-1.16908,52.95868,75
E01013953,Nottingham 026F,-1.17758,52.95161,125
E01013954,Nottingham 021A,-1.12865,52.95826,900
E01013957,Nottingham 029E,-1.1309,52.95435,125
E01013958,Nottingham 023C,-1.14311,52.96438,150
E01013959,Nottingham 021B,-1.13347,52.96519,125
E01013960,Nottingham 021C,-1.1353,52.9618,300
E01013961,Nottingham 023D,-1.149,52.96211,1250
E01013962,Nottingham 021D,-1.12586,52.96188,125
E01013963,Nottingham 007A,-1.14352,52.99478,40
E01013964,Nottingham 007B,-1.14897,52.99333,225
E01013965,Nottingham 007C,-1.14458,52.98781,500
E01013966,Nottingham 007D,-1.15076,52.98635,35
E01013967,Nottingham 007E,-1.15541,52.9892,10000
E01013968,Nottingham 010B,-1.13877,52.98013,350
E01013969,Nottingham 010C,-1.14663,52.98189,900
E01013970,Nottingham 010D,-1.15483,52.98101,100
E01013971,Nottingham 010E,-1.15033,52.97843,225
E01013972,Nottingham 015E,-1.15376,52.97399,300
E01013977,Nottingham 041D,-1.20663,52.94572,500
E01013978,Nottingham 041A,-1.20141,52.95759,175
E01013979,Nottingham 041C,-1.20197,52.95188,175
E01013980,Nottingham 030A,-1.22969,52.95459,600
E01013981,Nottingham 041B,-1.219,52.95583,225
E01013982,Nottingham 030B,-1.21777,52.94626,350
E01013983,Nottingham 030C,-1.23534,52.95152,25
E01013984,Nottingham 030D,-1.23624,52.94774,300
E01013985,Nottingham 030E,-1.22953,52.94452,125
E01014210,Stoke-on-Trent 012A,-2.14416,53.03604,250
E01014211,Stoke-on-Trent 012B,-2.13496,53.03527,20
E01014212,Stoke-on-Trent 012C,-2.13197,53.03206,300
E01014213,Stoke-on-Trent 012D,-2.15171,53.0278,600
E01014214,Stoke-on-Trent 007A,-2.12603,53.05139,150
E01014215,Stoke-on-Trent 007B,-2.13507,53.05671,25
E01014216,Stoke-on-Trent 007C,-2.13328,53.04982,175
E01014217,Stoke-on-Trent 012E,-2.13625,53.04254,200
E01014218,Stoke-on-Trent 014A,-2.13635,53.0219,50
E01014219,Stoke-on-Trent 014B,-2.14287,53.02337,150
E01014220,Stoke-on-Trent 017A,-2.12428,53.01726,75
E01014221,Stoke-on-Trent 017B,-2.13551,53.0168,75
E01014222,Stoke-on-Trent 017C,-2.12975,53.01431,400
E01014223,Stoke-on-Trent 017D,-2.11481,53.00577,350
E01014224,Stoke-on-Trent 017E,-2.12548,53.0096,125
E01014225,Stoke-on-Trent 014C,-2.12836,53.02666,300
E01014226,Stoke-on-Trent 014D,-2.14091,53.01088,125
E01014228,Stoke-on-Trent 014E,-2.14889,53.0175,100
E01014229,Stoke-on-Trent 017F,-2.12852,53.00574,350
E01014230,Stoke-on-Trent 014F,-2.1511,53.02384,200
E01014233,Stoke-on-Trent 026A,-2.14899,52.97818,150
E01014234,Stoke-on-Trent 026B,-2.16527,52.98149,3000
E01014235,Stoke-on-Trent 032A,-2.15367,52.97152,225
E01014237,Stoke-on-Trent 032C,-2.15914,52.97088,225
E01014238,Stoke-on-Trent 032D,-2.15657,52.96637,250
E01014239,Stoke-on-Trent 026C,-2.15913,52.98829,75
E01014240,Stoke-on-Trent 026D,-2.16674,52.98861,225
E01014241,Stoke-on-Trent 006A,-2.19718,53.06806,225
E01014242,Stoke-on-Trent 006B,-2.19504,53.0627,125
E01014243,Stoke-on-Trent 006C,-2.18884,53.05907,1000
E01014244,Stoke-on-Trent 006D,-2.19719,53.05497,400
E01014245,Stoke-on-Trent 006E,-2.18635,53.05242,200
E01014246,Stoke-on-Trent 008A,-2.17741,53.05225,125
E01014247,Stoke-on-Trent 009A,-2.19444,53.04986,1250
E01014248,Stoke-on-Trent 006F,-2.18338,53.04955,50
E01014249,Stoke-on-Trent 011A,-2.18461,53.04224,2000
E01014250,Stoke-on-Trent 009B,-2.2105,53.0419,1500
E01014252,Stoke-on-Trent 009D,-2.20708,53.04792,800
E01014253,Stoke-on-Trent 011B,-2.17476,53.04226,35
E01014254,Stoke-on-Trent 011C,-2.187,53.03355,600
E01014255,Stoke-on-Trent 009E,-2.20545,53.03719,250
E01014256,Stoke-on-Trent 011D,-2.17649,53.03465,1250
E01014257,Stoke-on-Trent 001A,-2.18462,53.08354,200
E01014258,Stoke-on-Trent 001B,-2.20677,53.08283,35
E01014259,Stoke-on-Trent 001C,-2.19903,53.0739,500
E01014260,Stoke-on-Trent 001D,-2.19163,53.07613,125
E01014261,Stoke-on-Trent 003A,-2.18552,53.07107,75
E01014262,Stoke-on-Trent 003B,-2.18897,53.06772,30
E01014263,Stoke-on-Trent 003C,-2.18122,53.0666,175
E01014264,Stoke-on-Trent 001E,-2.1915,53.08672,150
E01014265,Stoke-on-Trent 007D,-2.14578,53.05539,125
E01014266,Stoke-on-Trent 008B,-2.17571,53.04866,150
E01014267,Stoke-on-Trent 007E,-2.15069,53.0468,200
E01014268,Stoke-on-Trent 008C,-2.16709,53.05153,300
